path,subject,feature,standardized_beta,n_events
sub-anm244028/sub-anm244028_ses-20141021_obj-15ygrjz_behavior+icephys+ogen.nwb,anm244028,log_amplitude,0.24673037790618535,110
sub-anm244028/sub-anm244028_ses-20141021_obj-15ygrjz_behavior+icephys+ogen.nwb,anm244028,signed_log_pretouch_velocity,-0.022927825307311737,110
sub-anm244028/sub-anm244028_ses-20141021_obj-15ygrjz_behavior+icephys+ogen.nwb,anm244028,signed_log_pretouch_acceleration,0.032425000119534635,110
sub-anm244028/sub-anm244028_ses-20141021_obj-15ygrjz_behavior+icephys+ogen.nwb,anm244028,distance_to_pole_at_touch,-0.07943375255498694,110
sub-anm244028/sub-anm244028_ses-20141021_obj-15ygrjz_behavior+icephys+ogen.nwb,anm244028,theta_at_touch_deg,-0.19932453499770103,110
sub-anm244028/sub-anm244028_ses-20141021_obj-15ygrjz_behavior+icephys+ogen.nwb,anm244028,signed_log_curvature,0.21395625682832203,110
sub-anm244028/sub-anm244028_ses-20141021_obj-15ygrjz_behavior+icephys+ogen.nwb,anm244028,log_abs_curvature,0.19706413164616243,110
sub-anm244028/sub-anm244028_ses-20141021_obj-15ygrjz_behavior+icephys+ogen.nwb,anm244028,log_touch_duration,0.031371664159722916,110
sub-anm266945/sub-anm266945_ses-20141221_behavior+icephys+ogen.nwb,anm266945,log_amplitude,0.09450458537510563,220
sub-anm266945/sub-anm266945_ses-20141221_behavior+icephys+ogen.nwb,anm266945,signed_log_pretouch_velocity,0.49717484742958473,220
sub-anm266945/sub-anm266945_ses-20141221_behavior+icephys+ogen.nwb,anm266945,signed_log_pretouch_acceleration,0.11631683228650509,220
sub-anm266945/sub-anm266945_ses-20141221_behavior+icephys+ogen.nwb,anm266945,distance_to_pole_at_touch,-0.34881440107460066,220
sub-anm266945/sub-anm266945_ses-20141221_behavior+icephys+ogen.nwb,anm266945,theta_at_touch_deg,0.10268260744329182,220
sub-anm266945/sub-anm266945_ses-20141221_behavior+icephys+ogen.nwb,anm266945,signed_log_curvature,0.258410839807994,220
sub-anm266945/sub-anm266945_ses-20141221_behavior+icephys+ogen.nwb,anm266945,log_abs_curvature,0.27818366950703605,220
sub-anm266945/sub-anm266945_ses-20141221_behavior+icephys+ogen.nwb,anm266945,log_touch_duration,0.03922814373370548,220
sub-anm266945/sub-anm266945_ses-20141222_obj-14qffnp_behavior+icephys+ogen.nwb,anm266945,log_amplitude,0.19391984014514274,335
sub-anm266945/sub-anm266945_ses-20141222_obj-14qffnp_behavior+icephys+ogen.nwb,anm266945,signed_log_pretouch_velocity,0.10629150987835617,335
sub-anm266945/sub-anm266945_ses-20141222_obj-14qffnp_behavior+icephys+ogen.nwb,anm266945,signed_log_pretouch_acceleration,0.08634154800124325,335
sub-anm266945/sub-anm266945_ses-20141222_obj-14qffnp_behavior+icephys+ogen.nwb,anm266945,distance_to_pole_at_touch,-0.06283195315224295,335
sub-anm266945/sub-anm266945_ses-20141222_obj-14qffnp_behavior+icephys+ogen.nwb,anm266945,theta_at_touch_deg,-0.05494134453269429,335
sub-anm266945/sub-anm266945_ses-20141222_obj-14qffnp_behavior+icephys+ogen.nwb,anm266945,signed_log_curvature,-0.10802572204452156,335
sub-anm266945/sub-anm266945_ses-20141222_obj-14qffnp_behavior+icephys+ogen.nwb,anm266945,log_abs_curvature,-0.02843573173447296,335
sub-anm266945/sub-anm266945_ses-20141222_obj-14qffnp_behavior+icephys+ogen.nwb,anm266945,log_touch_duration,-0.06769832353533967,335
sub-anm266945/sub-anm266945_ses-20141222_obj-1574tgg_behavior+icephys+ogen.nwb,anm266945,log_amplitude,-0.19875314527633314,97
sub-anm266945/sub-anm266945_ses-20141222_obj-1574tgg_behavior+icephys+ogen.nwb,anm266945,signed_log_pretouch_velocity,0.1260272108484774,97
sub-anm266945/sub-anm266945_ses-20141222_obj-1574tgg_behavior+icephys+ogen.nwb,anm266945,signed_log_pretouch_acceleration,-0.1953903685546318,97
sub-anm266945/sub-anm266945_ses-20141222_obj-1574tgg_behavior+icephys+ogen.nwb,anm266945,distance_to_pole_at_touch,0.3652050557974205,97
sub-anm266945/sub-anm266945_ses-20141222_obj-1574tgg_behavior+icephys+ogen.nwb,anm266945,theta_at_touch_deg,-0.29790758532679545,97
sub-anm266945/sub-anm266945_ses-20141222_obj-1574tgg_behavior+icephys+ogen.nwb,anm266945,signed_log_curvature,0.25678909084398643,97
sub-anm266945/sub-anm266945_ses-20141222_obj-1574tgg_behavior+icephys+ogen.nwb,anm266945,log_abs_curvature,-0.023807443497185894,97
sub-anm266945/sub-anm266945_ses-20141222_obj-1574tgg_behavior+icephys+ogen.nwb,anm266945,log_touch_duration,-0.2700929270002844,97
sub-jf35892/sub-jf35892_ses-20100219_behavior+icephys.nwb,jf35892,log_amplitude,0.26037895577288656,256
sub-jf35892/sub-jf35892_ses-20100219_behavior+icephys.nwb,jf35892,signed_log_pretouch_velocity,0.4235468085865124,256
sub-jf35892/sub-jf35892_ses-20100219_behavior+icephys.nwb,jf35892,signed_log_pretouch_acceleration,-0.0011698122442235918,256
sub-jf35892/sub-jf35892_ses-20100219_behavior+icephys.nwb,jf35892,distance_to_pole_at_touch,-0.0889569252781102,256
sub-jf35892/sub-jf35892_ses-20100219_behavior+icephys.nwb,jf35892,theta_at_touch_deg,0.09775469400491525,256
sub-jf35892/sub-jf35892_ses-20100219_behavior+icephys.nwb,jf35892,signed_log_curvature,0.2344273105596293,256
sub-jf35892/sub-jf35892_ses-20100219_behavior+icephys.nwb,jf35892,log_abs_curvature,-0.2884276766125533,256
sub-jf35892/sub-jf35892_ses-20100219_behavior+icephys.nwb,jf35892,log_touch_duration,0.07245411503819144,256
sub-jf35892/sub-jf35892_ses-20100308_behavior+icephys.nwb,jf35892,log_amplitude,0.22542371704576677,441
sub-jf35892/sub-jf35892_ses-20100308_behavior+icephys.nwb,jf35892,signed_log_pretouch_velocity,-0.13151957361932626,441
sub-jf35892/sub-jf35892_ses-20100308_behavior+icephys.nwb,jf35892,signed_log_pretouch_acceleration,-0.012531734693424236,441
sub-jf35892/sub-jf35892_ses-20100308_behavior+icephys.nwb,jf35892,distance_to_pole_at_touch,0.03161051554328766,441
sub-jf35892/sub-jf35892_ses-20100308_behavior+icephys.nwb,jf35892,theta_at_touch_deg,-0.42580637362447643,441
sub-jf35892/sub-jf35892_ses-20100308_behavior+icephys.nwb,jf35892,signed_log_curvature,-0.11010451182172115,441
sub-jf35892/sub-jf35892_ses-20100308_behavior+icephys.nwb,jf35892,log_abs_curvature,0.20351985058053113,441
sub-jf35892/sub-jf35892_ses-20100308_behavior+icephys.nwb,jf35892,log_touch_duration,-0.035261431478892664,441
sub-jf35892/sub-jf35892_ses-20100310_behavior+icephys.nwb,jf35892,log_amplitude,-0.013758363478393626,361
sub-jf35892/sub-jf35892_ses-20100310_behavior+icephys.nwb,jf35892,signed_log_pretouch_velocity,0.004916143921607332,361
sub-jf35892/sub-jf35892_ses-20100310_behavior+icephys.nwb,jf35892,signed_log_pretouch_acceleration,0.10394607399121293,361
sub-jf35892/sub-jf35892_ses-20100310_behavior+icephys.nwb,jf35892,distance_to_pole_at_touch,0.06472652431330041,361
sub-jf35892/sub-jf35892_ses-20100310_behavior+icephys.nwb,jf35892,theta_at_touch_deg,0.12221097308330395,361
sub-jf35892/sub-jf35892_ses-20100310_behavior+icephys.nwb,jf35892,signed_log_curvature,-0.1284633595269151,361
sub-jf35892/sub-jf35892_ses-20100310_behavior+icephys.nwb,jf35892,log_abs_curvature,0.28085663846262554,361
sub-jf35892/sub-jf35892_ses-20100310_behavior+icephys.nwb,jf35892,log_touch_duration,-0.03873844665742528,361
sub-jf35892/sub-jf35892_ses-20100311_behavior+icephys.nwb,jf35892,log_amplitude,-0.11541712516242499,117
sub-jf35892/sub-jf35892_ses-20100311_behavior+icephys.nwb,jf35892,signed_log_pretouch_velocity,0.027906169759973204,117
sub-jf35892/sub-jf35892_ses-20100311_behavior+icephys.nwb,jf35892,signed_log_pretouch_acceleration,-0.02844926584026613,117
sub-jf35892/sub-jf35892_ses-20100311_behavior+icephys.nwb,jf35892,distance_to_pole_at_touch,-0.06186979449863196,117
sub-jf35892/sub-jf35892_ses-20100311_behavior+icephys.nwb,jf35892,theta_at_touch_deg,-0.6067310277332237,117
sub-jf35892/sub-jf35892_ses-20100311_behavior+icephys.nwb,jf35892,signed_log_curvature,-0.22259290423009742,117
sub-jf35892/sub-jf35892_ses-20100311_behavior+icephys.nwb,jf35892,log_abs_curvature,-0.058645883456517,117
sub-jf35892/sub-jf35892_ses-20100311_behavior+icephys.nwb,jf35892,log_touch_duration,0.2177295899819189,117
sub-jf37166/sub-jf37166_ses-20100304_behavior+icephys.nwb,jf37166,log_amplitude,-0.09081362309524771,205
sub-jf37166/sub-jf37166_ses-20100304_behavior+icephys.nwb,jf37166,signed_log_pretouch_velocity,-0.0381621621951942,205
sub-jf37166/sub-jf37166_ses-20100304_behavior+icephys.nwb,jf37166,signed_log_pretouch_acceleration,0.07691031751250797,205
sub-jf37166/sub-jf37166_ses-20100304_behavior+icephys.nwb,jf37166,distance_to_pole_at_touch,-0.026838830215386904,205
sub-jf37166/sub-jf37166_ses-20100304_behavior+icephys.nwb,jf37166,theta_at_touch_deg,-0.27482509279204503,205
sub-jf37166/sub-jf37166_ses-20100304_behavior+icephys.nwb,jf37166,signed_log_curvature,-0.05538211796328922,205
sub-jf37166/sub-jf37166_ses-20100304_behavior+icephys.nwb,jf37166,log_abs_curvature,0.1356759996684108,205
sub-jf37166/sub-jf37166_ses-20100304_behavior+icephys.nwb,jf37166,log_touch_duration,-0.07780695256266074,205
