merge_a,merge_b,analysis,response_window_ms,baseline_window_ms,minimum_previous_interval_ms,n_groups,median,n_positive,n_nonzero,p_wilcoxon,p_sign,q_wilcoxon
anm106211,anm134333,baseline_subtracted_rate,50,40.0,100,18,-0.012239660678545627,8,18,0.8650436401367188,0.8145294189453125,0.9611596001519097
anm106211,anm134333,baseline_subtracted_rate,50,40.0,250,2,-0.11625109158556345,0,2,0.5,0.5,0.625
anm106211,anm134333,baseline_subtracted_rate,50,50.0,0,19,0.1247318855808731,16,19,0.002399444580078125,0.004425048828125,0.0164642333984375
anm106211,anm134333,baseline_subtracted_rate,50,50.0,20,19,0.1142221059854526,14,19,0.0061798095703125,0.063568115234375,0.0164642333984375
anm106211,anm134333,baseline_subtracted_rate,50,50.0,30,19,0.1491383290226794,14,19,0.005329132080078125,0.063568115234375,0.0164642333984375
anm106211,anm134333,baseline_subtracted_rate,50,50.0,50,19,0.071154156564849,12,19,0.025821685791015625,0.359283447265625,0.0484156608581543
anm106211,anm134333,baseline_subtracted_rate,50,50.0,100,18,-0.009587720907288325,8,18,1.0,0.8145294189453125,1.0
anm106211,anm134333,baseline_subtracted_rate,50,50.0,250,2,-0.10658187192309415,0,2,0.5,0.5,0.625
anm106211,anm17702,post_only,10,,0,20,0.00923252956546945,11,20,0.8408222198486328,0.8238029479980469,0.9209714617047992
anm106211,anm17702,post_only,10,,20,20,-0.0008697940638600497,10,20,0.7561664581298828,1.0,0.9073997497558594
anm106211,anm17702,post_only,10,,30,19,-0.005903262051202,9,19,0.9529838562011719,1.0,0.9529838562011719
anm106211,anm17702,post_only,10,,50,19,-0.01228320199144805,9,19,0.8595733642578125,1.0,0.9209714617047992
anm106211,anm17702,post_only,10,,100,18,-0.0180450292087564,7,18,0.7987060546875,0.480682373046875,0.9209714617047992
anm106211,anm17702,post_only,10,,250,3,-0.0928174314796179,0,3,0.25,0.25,0.5412165323893229
anm106211,anm17702,post_only,20,,0,20,0.0123504181298809,11,20,0.3117942810058594,0.8238029479980469,0.5412165323893229
anm106211,anm17702,post_only,20,,20,20,0.020037280086167605,12,20,0.20244979858398438,0.5034446716308594,0.5412165323893229
anm106211,anm17702,post_only,20,,30,19,0.012140974395345096,11,19,0.22532272338867188,0.6476058959960938,0.5412165323893229
anm106211,anm17702,post_only,20,,50,19,0.0311149431066223,13,19,0.09551239013671875,0.1670684814453125,0.5412165323893229
anm106211,anm17702,post_only,20,,100,18,0.02889065762054295,10,18,0.32472991943359375,0.8145294189453125,0.5412165323893229
anm106211,anm17702,post_only,20,,250,3,-0.0956687218878489,0,3,0.25,0.25,0.5412165323893229
anm106211,anm17702,post_only,30,,0,19,0.0181454911056687,14,19,0.07283401489257812,0.063568115234375,0.5412165323893229
anm106211,anm17702,post_only,30,,20,19,0.0227200038264432,13,19,0.06628799438476562,0.1670684814453125,0.5412165323893229
anm106211,anm17702,post_only,30,,30,19,0.030446515387166,14,19,0.044559478759765625,0.063568115234375,0.5412165323893229
anm106211,anm17702,post_only,30,,50,19,0.04960950817972,12,19,0.12318801879882812,0.359283447265625,0.5412165323893229
anm106211,anm17702,post_only,30,,100,19,-0.020222937436708298,9,19,0.7380905151367188,1.0,0.9073997497558594
anm106211,anm17702,post_only,30,,250,3,-0.1217673959799138,0,3,0.25,0.25,0.5412165323893229
anm106211,anm17702,post_only,40,,0,19,0.0044194482975804,12,19,0.24125289916992188,0.359283447265625,0.5412165323893229
anm106211,anm17702,post_only,40,,20,19,0.0065654097357755,11,19,0.37359619140625,0.6476058959960938,0.560394287109375
anm106211,anm17702,post_only,40,,30,19,0.0146234266598146,13,19,0.24125289916992188,0.1670684814453125,0.5412165323893229
anm106211,anm17702,post_only,40,,50,19,0.0121136245138765,10,19,0.3524589538574219,1.0,0.5565141376696134
anm106211,anm17702,post_only,40,,100,18,-0.041788407674566805,6,18,0.522613525390625,0.237884521484375,0.6816698157269022
anm106211,anm17702,post_only,40,,250,3,-0.097029412356623,0,3,0.25,0.25,0.5412165323893229
anm106211,anm17702,post_only,50,,0,19,0.00449456595338555,10,19,0.3954620361328125,1.0,0.5649457659040179
anm106211,anm17702,post_only,50,,20,19,0.006115615934507251,10,19,0.312408447265625,1.0,0.5412165323893229
anm106211,anm17702,post_only,50,,30,19,0.005071476333714402,11,19,0.2934989929199219,0.6476058959960938,0.5412165323893229
anm106211,anm17702,post_only,50,,50,19,-0.0018827122806315,9,19,0.9217147827148438,1.0,0.9529838562011719
anm106211,anm17702,post_only,50,,100,18,-0.028881651558888173,6,18,0.30379486083984375,0.237884521484375,0.5412165323893229
anm106211,anm17702,post_only,50,,250,2,-0.1063903969479221,0,2,0.5,0.5,0.6816698157269022
anm106211,anm17702,baseline_subtracted_rate,50,10.0,0,19,0.0861895426940219,12,19,0.0180816650390625,0.359283447265625,0.04520416259765625
anm106211,anm17702,baseline_subtracted_rate,50,10.0,20,19,0.0573534456858365,13,19,0.02298736572265625,0.1670684814453125,0.0459747314453125
anm106211,anm17702,baseline_subtracted_rate,50,10.0,30,19,0.0618128222636151,14,19,0.02298736572265625,0.063568115234375,0.0459747314453125
anm106211,anm17702,baseline_subtracted_rate,50,10.0,50,19,0.0158847815830023,11,19,0.5948867797851562,0.6476058959960938,0.7436084747314453
anm106211,anm17702,baseline_subtracted_rate,50,10.0,100,18,-0.008191928940134301,8,18,0.550872802734375,0.8145294189453125,0.7185297426970109
anm106211,anm17702,baseline_subtracted_rate,50,10.0,250,2,-0.05142430343574234,1,2,1.0,1.0,1.0
anm106211,anm17702,baseline_subtracted_rate,50,20.0,0,19,0.1368126520769369,13,19,0.007144927978515625,0.1670684814453125,0.0360870361328125
anm106211,anm17702,baseline_subtracted_rate,50,20.0,20,19,0.1223797095430841,13,19,0.00823211669921875,0.1670684814453125,0.0360870361328125
anm106211,anm17702,baseline_subtracted_rate,50,20.0,30,19,0.059871434536086246,13,19,0.020412445068359375,0.1670684814453125,0.0459747314453125
anm106211,anm17702,baseline_subtracted_rate,50,20.0,50,19,0.0158847815830023,12,19,0.25792694091796875,0.359283447265625,0.45516518985523896
anm106211,anm17702,baseline_subtracted_rate,50,20.0,100,18,-0.0047686120106421245,9,18,0.7660293579101562,1.0,0.8511437310112847
anm106211,anm17702,baseline_subtracted_rate,50,20.0,250,2,-0.0672924713718695,1,2,1.0,1.0,1.0
anm106211,anm17702,baseline_subtracted_rate,50,30.0,0,19,0.1596969895746452,14,19,0.0033416748046875,0.063568115234375,0.0360870361328125
anm106211,anm17702,baseline_subtracted_rate,50,30.0,20,19,0.1536137042663175,13,19,0.01082611083984375,0.1670684814453125,0.0360870361328125
anm106211,anm17702,baseline_subtracted_rate,50,30.0,30,19,0.1218635040870457,14,19,0.01082611083984375,0.063568115234375,0.0360870361328125
anm106211,anm17702,baseline_subtracted_rate,50,30.0,50,19,0.010733797968194599,11,19,0.4180412292480469,0.6476058959960938,0.6600650988127056
anm106211,anm17702,baseline_subtracted_rate,50,30.0,100,18,0.005885505798286501,9,18,0.7337265014648438,1.0,0.8511437310112847
anm106211,anm17702,baseline_subtracted_rate,50,30.0,250,2,-0.09375053134909314,0,2,0.5,0.5,0.6818181818181818
anm106211,anm17702,baseline_subtracted_rate,50,40.0,0,19,0.1444526977415275,15,19,0.003917694091796875,0.0192108154296875,0.0360870361328125
anm106211,anm17702,baseline_subtracted_rate,50,40.0,20,19,0.1335835383091964,13,19,0.012359619140625,0.1670684814453125,0.037078857421875
anm106211,anm17702,baseline_subtracted_rate,50,40.0,30,19,0.1472467369737671,13,19,0.014068603515625,0.1670684814453125,0.03836891867897727
anm106211,anm17702,baseline_subtracted_rate,50,40.0,50,19,0.0167439512417854,10,19,0.2753410339355469,1.0,0.45890172322591144
anm106211,anm17702,baseline_subtracted_rate,50,40.0,100,18,0.0107572975652323,9,18,0.7660293579101562,1.0,0.8511437310112847
anm106211,anm17702,baseline_subtracted_rate,50,40.0,250,2,-0.11625109158556345,0,2,0.5,0.5,0.6818181818181818
anm106211,anm17702,baseline_subtracted_rate,50,50.0,0,19,0.1395935069697032,15,19,0.0033416748046875,0.0192108154296875,0.0360870361328125
anm106211,anm17702,baseline_subtracted_rate,50,50.0,20,19,0.1229970425692137,13,19,0.01082611083984375,0.1670684814453125,0.0360870361328125
anm106211,anm17702,baseline_subtracted_rate,50,50.0,30,19,0.1491383290226794,13,19,0.01082611083984375,0.1670684814453125,0.0360870361328125
anm106211,anm17702,baseline_subtracted_rate,50,50.0,50,19,0.071154156564849,11,19,0.06628799438476562,0.6476058959960938,0.12428998947143555
anm106211,anm17702,baseline_subtracted_rate,50,50.0,100,18,0.0038980251143132492,9,18,1.0,1.0,1.0
anm106211,anm17702,baseline_subtracted_rate,50,50.0,250,2,-0.10658187192309415,0,2,0.5,0.5,0.6818181818181818
anm106211,anm211295,post_only,10,,0,20,0.0147340648009076,12,20,0.5705966949462891,0.5034446716308594,0.6864078228290265
anm106211,anm211295,post_only,10,,20,20,0.014043597906656399,11,20,0.5216732025146484,0.8238029479980469,0.6804433076278024
anm106211,anm211295,post_only,10,,30,19,0.0084210471071416,10,19,0.7982521057128906,1.0,0.8257780403926455
anm106211,anm211295,post_only,10,,50,19,-0.01228320199144805,9,19,0.5948867797851562,1.0,0.6864078228290265
anm106211,anm211295,post_only,10,,100,18,-0.0180450292087564,7,18,0.9661178588867188,0.480682373046875,0.9661178588867188
anm106211,anm211295,post_only,10,,250,3,-0.0928174314796179,0,3,0.25,0.25,0.4634194625051398
anm106211,anm211295,post_only,20,,0,20,0.04537778790958793,12,20,0.24548721313476562,0.5034446716308594,0.4634194625051398
anm106211,anm211295,post_only,20,,20,20,0.037401021865902155,13,20,0.13272666931152344,0.26317596435546875,0.4634194625051398
anm106211,anm211295,post_only,20,,30,19,0.05859437746290575,11,19,0.14468765258789062,0.6476058959960938,0.4634194625051398
anm106211,anm211295,post_only,20,,50,19,0.038010197878541,13,19,0.060207366943359375,0.1670684814453125,0.39772796630859375
anm106211,anm211295,post_only,20,,100,18,0.02889065762054295,11,18,0.28372955322265625,0.480682373046875,0.4634194625051398
anm106211,anm211295,post_only,20,,250,3,-0.0956687218878489,0,3,0.25,0.25,0.4634194625051398
anm106211,anm211295,post_only,30,,0,19,0.0238048628150489,14,19,0.060207366943359375,0.063568115234375,0.39772796630859375
anm106211,anm211295,post_only,30,,20,19,0.0303197752713522,13,19,0.060207366943359375,0.1670684814453125,0.39772796630859375
anm106211,anm211295,post_only,30,,30,19,0.030446515387166,14,19,0.040130615234375,0.063568115234375,0.39772796630859375
anm106211,anm211295,post_only,30,,50,19,0.0541836004423411,12,19,0.06628799438476562,0.359283447265625,0.39772796630859375
anm106211,anm211295,post_only,30,,100,19,-0.0183424481425196,9,19,0.70855712890625,1.0,0.7872856987847222
anm106211,anm211295,post_only,30,,250,3,-0.1217673959799138,0,3,0.25,0.25,0.4634194625051398
anm106211,anm211295,post_only,40,,0,19,0.0044194482975804,12,19,0.22532272338867188,0.359283447265625,0.4634194625051398
anm106211,anm211295,post_only,40,,20,19,0.0065654097357755,11,19,0.3320655822753906,0.6476058959960938,0.47437940325055805
anm106211,anm211295,post_only,40,,30,19,0.0146234266598146,13,19,0.24125289916992188,0.1670684814453125,0.4634194625051398
anm106211,anm211295,post_only,40,,50,19,0.0121136245138765,10,19,0.2934989929199219,1.0,0.4634194625051398
anm106211,anm211295,post_only,40,,100,18,-0.041788407674566805,6,18,0.5798416137695312,0.237884521484375,0.6864078228290265
anm106211,anm211295,post_only,40,,250,3,-0.097029412356623,0,3,0.25,0.25,0.4634194625051398
anm106211,anm211295,post_only,50,,0,19,0.0180504917592215,10,19,0.2934989929199219,1.0,0.4634194625051398
anm106211,anm211295,post_only,50,,20,19,0.0127672274651798,10,19,0.25792694091796875,1.0,0.4634194625051398
anm106211,anm211295,post_only,50,,30,19,0.005071476333714402,11,19,0.25792694091796875,0.6476058959960938,0.4634194625051398
anm106211,anm211295,post_only,50,,50,19,-0.0018827122806315,9,19,0.7982521057128906,1.0,0.8257780403926455
anm106211,anm211295,post_only,50,,100,18,-0.03178933160144685,6,18,0.32472991943359375,0.237884521484375,0.47437940325055805
anm106211,anm211295,post_only,50,,250,2,-0.1063903969479221,0,2,0.5,0.5,0.6804433076278024
anm106211,anm211295,baseline_subtracted_rate,50,10.0,0,19,0.0861895426940219,13,19,0.01082611083984375,0.1670684814453125,0.024983332707331732
anm106211,anm211295,baseline_subtracted_rate,50,10.0,20,19,0.0573534456858365,14,19,0.015972137451171875,0.063568115234375,0.03194427490234375
anm106211,anm211295,baseline_subtracted_rate,50,10.0,30,19,0.0618128222636151,15,19,0.014068603515625,0.0192108154296875,0.030147007533482144
anm106211,anm211295,baseline_subtracted_rate,50,10.0,50,19,0.0161968290407778,11,19,0.48996734619140625,0.6476058959960938,0.625
anm106211,anm211295,baseline_subtracted_rate,50,10.0,100,18,-0.02178452974123865,7,18,0.34654998779296875,0.480682373046875,0.5198249816894531
anm106211,anm211295,baseline_subtracted_rate,50,10.0,250,2,-0.05142430343574234,1,2,1.0,1.0,1.0
anm106211,anm211295,baseline_subtracted_rate,50,20.0,0,19,0.1090429246720323,14,19,0.003917694091796875,0.063568115234375,0.01453399658203125
anm106211,anm211295,baseline_subtracted_rate,50,20.0,20,19,0.1101606091879167,14,19,0.00457763671875,0.063568115234375,0.01453399658203125
anm106211,anm211295,baseline_subtracted_rate,50,20.0,30,19,0.07664852797386765,14,19,0.01082611083984375,0.063568115234375,0.024983332707331732
anm106211,anm211295,baseline_subtracted_rate,50,20.0,50,19,0.0158847815830023,12,19,0.24125289916992188,0.359283447265625,0.3809256302682977
anm106211,anm211295,baseline_subtracted_rate,50,20.0,100,18,-0.02191943399520165,8,18,0.6094589233398438,0.8145294189453125,0.7313507080078125
anm106211,anm211295,baseline_subtracted_rate,50,20.0,250,2,-0.0672924713718695,1,2,1.0,1.0,1.0
anm106211,anm211295,baseline_subtracted_rate,50,30.0,0,19,0.1596969895746452,15,19,0.00202178955078125,0.0192108154296875,0.01453399658203125
anm106211,anm211295,baseline_subtracted_rate,50,30.0,20,19,0.1157172944323541,14,19,0.00457763671875,0.063568115234375,0.01453399658203125
anm106211,anm211295,baseline_subtracted_rate,50,30.0,30,19,0.1218635040870457,15,19,0.00457763671875,0.0192108154296875,0.01453399658203125
anm106211,anm211295,baseline_subtracted_rate,50,30.0,50,19,0.0158847815830023,12,19,0.24125289916992188,0.359283447265625,0.3809256302682977
anm106211,anm211295,baseline_subtracted_rate,50,30.0,100,18,-0.0209416505104604,8,18,0.6396942138671875,0.8145294189453125,0.7381087083082932
anm106211,anm211295,baseline_subtracted_rate,50,30.0,250,2,-0.09375053134909314,0,2,0.5,0.5,0.625
anm106211,anm211295,baseline_subtracted_rate,50,40.0,0,19,0.1243023096164022,16,19,0.002399444580078125,0.004425048828125,0.01453399658203125
anm106211,anm211295,baseline_subtracted_rate,50,40.0,20,19,0.1188308076939495,14,19,0.005329132080078125,0.063568115234375,0.01453399658203125
anm106211,anm211295,baseline_subtracted_rate,50,40.0,30,19,0.1472467369737671,14,19,0.005329132080078125,0.063568115234375,0.01453399658203125
anm106211,anm211295,baseline_subtracted_rate,50,40.0,50,19,0.03572758811009815,11,19,0.14468765258789062,0.6476058959960938,0.2553311516256893
anm106211,anm211295,baseline_subtracted_rate,50,40.0,100,18,-0.0155266369042942,8,18,0.6705245971679688,0.8145294189453125,0.7450273301866319
anm106211,anm211295,baseline_subtracted_rate,50,40.0,250,2,-0.11625109158556345,0,2,0.5,0.5,0.625
anm106211,anm211295,baseline_subtracted_rate,50,50.0,0,19,0.1247318855808731,16,19,0.00141143798828125,0.004425048828125,0.01453399658203125
anm106211,anm211295,baseline_subtracted_rate,50,50.0,20,19,0.1142221059854526,14,19,0.00457763671875,0.063568115234375,0.01453399658203125
anm106211,anm211295,baseline_subtracted_rate,50,50.0,30,19,0.1491383290226794,14,19,0.003917694091796875,0.063568115234375,0.01453399658203125
anm106211,anm211295,baseline_subtracted_rate,50,50.0,50,19,0.0779004707109224,12,19,0.0289306640625,0.359283447265625,0.0542449951171875
anm106211,anm211295,baseline_subtracted_rate,50,50.0,100,18,-0.0231802027624686,8,18,0.7660293579101562,0.8145294189453125,0.8207457406180245
anm106211,anm211295,baseline_subtracted_rate,50,50.0,250,2,-0.10658187192309415,0,2,0.5,0.5,0.625
anm106211,anm215592,post_only,10,,0,20,0.0147340648009076,12,20,0.5705966949462891,0.5034446716308594,0.7132458686828613
anm106211,anm215592,post_only,10,,20,20,0.014043597906656399,11,20,0.5216732025146484,0.8238029479980469,0.7113725488836115
anm106211,anm215592,post_only,10,,30,19,0.0084210471071416,10,19,0.8287849426269531,1.0,0.887983867100307
anm106211,anm215592,post_only,10,,50,19,-0.01228320199144805,9,19,0.5948867797851562,1.0,0.7138641357421875
anm106211,anm215592,post_only,10,,100,18,-0.03216376865984925,7,18,1.0,0.480682373046875,1.0
anm106211,anm215592,post_only,10,,250,2,-0.09698828043311175,0,2,0.5,0.5,0.7113725488836115
anm106211,anm215592,post_only,20,,0,20,0.04537778790958793,11,20,0.24548721313476562,0.8238029479980469,0.5857658386230469
anm106211,anm215592,post_only,20,,20,20,0.037401021865902155,12,20,0.17685317993164062,0.5034446716308594,0.5857658386230469
anm106211,anm215592,post_only,20,,30,19,0.05859437746290575,10,19,0.18186569213867188,1.0,0.5857658386230469
anm106211,anm215592,post_only,20,,50,19,0.038010197878541,13,19,0.09551239013671875,0.1670684814453125,0.5857658386230469
anm106211,anm215592,post_only,20,,100,18,0.02889065762054295,11,18,0.28372955322265625,0.480682373046875,0.5857658386230469
anm106211,anm215592,post_only,20,,250,2,-0.11406693179381228,0,2,0.5,0.5,0.7113725488836115
anm106211,anm215592,post_only,30,,0,19,0.0238048628150489,14,19,0.060207366943359375,0.063568115234375,0.5857658386230469
anm106211,anm215592,post_only,30,,20,19,0.0303197752713522,13,19,0.06628799438476562,0.1670684814453125,0.5857658386230469
anm106211,anm215592,post_only,30,,30,19,0.030446515387166,14,19,0.049365997314453125,0.063568115234375,0.5857658386230469
anm106211,anm215592,post_only,30,,50,19,0.0541836004423411,11,19,0.12318801879882812,0.6476058959960938,0.5857658386230469
anm106211,anm215592,post_only,30,,100,19,-0.0183424481425196,9,19,0.7380905151367188,1.0,0.8516429020808294
anm106211,anm215592,post_only,30,,250,2,-0.11414580749047358,0,2,0.5,0.5,0.7113725488836115
anm106211,anm215592,post_only,40,,0,19,0.0044194482975804,12,19,0.24125289916992188,0.359283447265625,0.5857658386230469
anm106211,anm215592,post_only,40,,20,19,0.0065654097357755,11,19,0.37359619140625,0.6476058959960938,0.6592873965992647
anm106211,anm215592,post_only,40,,30,19,0.0146234266598146,13,19,0.24125289916992188,0.1670684814453125,0.5857658386230469
anm106211,anm215592,post_only,40,,50,19,0.0053447895090413,10,19,0.312408447265625,1.0,0.5857658386230469
anm106211,anm215592,post_only,40,,100,18,-0.0429465880969918,6,18,0.550872802734375,0.237884521484375,0.7132458686828613
anm106211,anm215592,post_only,40,,250,2,-0.10725210255856724,0,2,0.5,0.5,0.7113725488836115
anm106211,anm215592,post_only,50,,0,19,0.0180504917592215,10,19,0.2753410339355469,1.0,0.5857658386230469
anm106211,anm215592,post_only,50,,20,19,0.0127672274651798,10,19,0.22532272338867188,1.0,0.5857658386230469
anm106211,anm215592,post_only,50,,30,19,0.005071476333714402,11,19,0.2753410339355469,0.6476058959960938,0.5857658386230469
anm106211,anm215592,post_only,50,,50,19,-0.0018827122806315,9,19,0.8287849426269531,1.0,0.887983867100307
anm106211,anm215592,post_only,50,,100,18,-0.03178933160144685,6,18,0.30379486083984375,0.237884521484375,0.5857658386230469
anm106211,anm215592,post_only,50,,250,1,-0.1063903969479221,0,1,1.0,1.0,1.0
anm106211,anm215592,baseline_subtracted_rate,50,10.0,0,19,0.0861895426940219,12,19,0.014068603515625,0.359283447265625,0.0351715087890625
anm106211,anm215592,baseline_subtracted_rate,50,10.0,20,19,0.0624498449528684,13,19,0.020412445068359375,0.1670684814453125,0.04082489013671875
anm106211,anm215592,baseline_subtracted_rate,50,10.0,30,19,0.0715536129810177,14,19,0.0180816650390625,0.063568115234375,0.04082489013671875
anm106211,anm215592,baseline_subtracted_rate,50,10.0,50,19,0.0158847815830023,11,19,0.5948867797851562,0.6476058959960938,0.8498382568359375
anm106211,anm215592,baseline_subtracted_rate,50,10.0,100,18,-0.00869487234300895,7,18,0.468292236328125,0.480682373046875,0.7024383544921875
anm106211,anm215592,baseline_subtracted_rate,50,10.0,250,1,-0.05142430343574234,0,1,1.0,1.0,1.0
anm106211,anm215592,baseline_subtracted_rate,50,20.0,0,19,0.1090429246720323,13,19,0.00823211669921875,0.1670684814453125,0.0351715087890625
anm106211,anm215592,baseline_subtracted_rate,50,20.0,20,19,0.1101606091879167,13,19,0.00945281982421875,0.1670684814453125,0.0351715087890625
anm106211,anm215592,baseline_subtracted_rate,50,20.0,30,19,0.059871434536086246,13,19,0.020412445068359375,0.1670684814453125,0.04082489013671875
anm106211,anm215592,baseline_subtracted_rate,50,20.0,50,19,0.0158847815830023,12,19,0.25792694091796875,0.359283447265625,0.42987823486328125
anm106211,anm215592,baseline_subtracted_rate,50,20.0,100,18,-0.00882977659697195,8,18,0.7660293579101562,0.8145294189453125,0.998382568359375
anm106211,anm215592,baseline_subtracted_rate,50,20.0,250,1,-0.0672924713718695,0,1,1.0,1.0,1.0
anm106211,anm215592,baseline_subtracted_rate,50,30.0,0,19,0.1596969895746452,14,19,0.00457763671875,0.063568115234375,0.0351715087890625
anm106211,anm215592,baseline_subtracted_rate,50,30.0,20,19,0.1157172944323541,13,19,0.012359619140625,0.1670684814453125,0.0351715087890625
anm106211,anm215592,baseline_subtracted_rate,50,30.0,30,19,0.1218635040870457,14,19,0.01082611083984375,0.063568115234375,0.0351715087890625
anm106211,anm215592,baseline_subtracted_rate,50,30.0,50,19,0.010733797968194599,11,19,0.37359619140625,0.6476058959960938,0.5898887232730263
anm106211,anm215592,baseline_subtracted_rate,50,30.0,100,18,-0.0078519931122307,8,18,0.7337265014648438,0.8145294189453125,0.998382568359375
anm106211,anm215592,baseline_subtracted_rate,50,30.0,250,1,-0.09375053134909314,0,1,1.0,1.0,1.0
anm106211,anm215592,baseline_subtracted_rate,50,40.0,0,19,0.1243023096164022,15,19,0.005329132080078125,0.0192108154296875,0.0351715087890625
anm106211,anm215592,baseline_subtracted_rate,50,40.0,20,19,0.1188308076939495,13,19,0.014068603515625,0.1670684814453125,0.0351715087890625
anm106211,anm215592,baseline_subtracted_rate,50,40.0,30,19,0.1472467369737671,13,19,0.014068603515625,0.1670684814453125,0.0351715087890625
anm106211,anm215592,baseline_subtracted_rate,50,40.0,50,19,0.0167439512417854,10,19,0.25792694091796875,1.0,0.42987823486328125
anm106211,anm215592,baseline_subtracted_rate,50,40.0,100,18,-0.00344251537743665,8,18,0.7987060546875,0.8145294189453125,0.998382568359375
anm106211,anm215592,baseline_subtracted_rate,50,40.0,250,1,-0.11625109158556345,0,1,1.0,1.0,1.0
anm106211,anm215592,baseline_subtracted_rate,50,50.0,0,19,0.1247318855808731,15,19,0.003917694091796875,0.0192108154296875,0.0351715087890625
anm106211,anm215592,baseline_subtracted_rate,50,50.0,20,19,0.1142221059854526,13,19,0.012359619140625,0.1670684814453125,0.0351715087890625
anm106211,anm215592,baseline_subtracted_rate,50,50.0,30,19,0.1491383290226794,13,19,0.01082611083984375,0.1670684814453125,0.0351715087890625
anm106211,anm215592,baseline_subtracted_rate,50,50.0,50,19,0.071154156564849,11,19,0.06628799438476562,0.6476058959960938,0.12428998947143555
anm106211,anm215592,baseline_subtracted_rate,50,50.0,100,18,-0.006858906239295251,9,18,0.932281494140625,1.0,1.0
anm106211,anm215592,baseline_subtracted_rate,50,50.0,250,1,-0.10658187192309415,0,1,1.0,1.0,1.0
anm106211,anm217330,post_only,10,,0,20,0.0147340648009076,12,20,0.7011814117431641,0.5034446716308594,0.8414176940917969
anm106211,anm217330,post_only,10,,20,20,0.010737678037658275,11,20,0.6476554870605469,0.8238029479980469,0.8095693588256836
anm106211,anm217330,post_only,10,,30,19,0.0084210471071416,10,19,0.9843215942382812,1.0,0.9843215942382812
anm106211,anm217330,post_only,10,,50,19,-0.01228320199144805,9,19,0.8905677795410156,1.0,0.9534980510843212
anm106211,anm217330,post_only,10,,100,18,-0.0180450292087564,7,18,0.8650436401367188,0.480682373046875,0.9534980510843212
anm106211,anm217330,post_only,10,,250,3,-0.0928174314796179,0,3,0.25,0.25,0.5162644386291504
